OriginalSort	Year-text	Year	title	consul	Unique	Ruler ID	wikipedia link	notes	
101	430BC	-430	Prior	C. (or L.) Papirius Crassus	x	1157	https://en.wikipedia.org/wiki/Gaius_Papirius_Crassus		
1764	430BC	-430	Posterior	L. Julius Iullus	n		https://en.wikipedia.org/wiki/Lucius_Julius_Iullus_(consul)	inconsistent	
102	429BC	-429	Prior	Hostus Lucretius Tricipitinus	x	1158	https://en.wikipedia.org/wiki/Hostus_Lucretius_Tricipitinus		
1765	429BC	-429	Posterior	L. Sergius Fidenas II	n	1144	https://en.wikipedia.org/wiki/Lucius_Sergius_Fidenas		
103	428BC	-428	Prior	A. Cornelius Cossus	x	1159	https://en.wikipedia.org/wiki/Aulus_Cornelius_Cossus	second Roman, after Romulus, to be awarded the spolia opima	
1766	428BC	-428	Posterior	T. Quinctius Poenus Cincinnatus II	n	1155	https://en.wikipedia.org/wiki/Titus_Quinctius_Poenus_Cincinnatus		
104	427BC	-427	Prior	C. Servilius Axilla	x	1160	https://en.wikipedia.org/wiki/Gaius_Servilius_Axilla		
1767	427BC	-427	Posterior	L. Papirius Mugillanus	x	1161	https://en.wikipedia.org/wiki/Lucius_Papirius_Mugillanus_(consul_427_BC)		
105	426BC	-426	Consular tribunes	C. Furius Pacilus Fusus	n		https://en.wikipedia.org/wiki/Gaius_Furius_Pacilus_Fusus	inconsistent	
106	426BC	-426	Consular tribunes	M. Postumius Albinus Regillensis	x	1162	https://en.wikipedia.org/wiki/Marcus_Postumius_Albinus_Regillensis		
1768	426BC	-426	Consular tribunes	T. Quinctius Poenus Cincinnatus	n		https://en.wikipedia.org/wiki/Titus_Quinctius_Poenus_Cincinnatus	inconsistent	
1769	426BC	-426	Consular tribunes	A. Cornelius Cossus	n		https://en.wikipedia.org/wiki/Aulus_Cornelius_Cossus	inconsistent	
107	425BC	-425	Consular tribunes	A. Sempronius Atratinus	x	1163	https://en.wikipedia.org/wiki/Aulus_Sempronius_Atratinus_(consular_tribune_425_BC)		
108	425BC	-425	Consular tribunes	L. Furius Medullinus II	n	1154	https://en.wikipedia.org/wiki/Lucius_Furius_Medullinus_(consular_tribune)	inconsistent wikipedia	
1770	425BC	-425	Consular tribunes	L. Quinctius Cincinnatus II	n	1143	https://en.wikipedia.org/wiki/Titus_Quinctius_Poenus_Cincinnatus	inconsistent wikipedia	
1771	425BC	-425	Consular tribunes	L. Horatius Barbatus	x	1164	https://en.wikipedia.org/wiki/List_of_Roman_consuls#Fifth_century_BC_(500%E2%80%93401)		
109	424BC	-424	Consular tribunes	Ap. Claudius Crassus	x	1165	https://en.wikipedia.org/wiki/Appius_Claudius_Crassus_(consular_tribune_424_BC)		
110	424BC	-424	Consular tribunes	L. Sergius Fidenas II	n	1144	https://en.wikipedia.org/wiki/Lucius_Sergius_Fidenas		
1772	424BC	-424	Consular tribunes	Sp. Nautius Rutilus	x	1166	https://en.wikipedia.org/wiki/Spurius_Nautius_Rutilus_(consular_tribune_424_BC)		
1773	424BC	-424	Consular tribunes	Sex. Julius Iullus	x	1167	https://en.wikipedia.org/wiki/Sextus_Julius_Iulus		
111	423BC	-423	Prior	C. Sempronius Atratinus	x	1168	https://en.wikipedia.org/wiki/Gaius_Sempronius_Atratinus		
1774	423BC	-423	Posterior	Q. Fabius Vibulanus	x	1169	https://en.wikipedia.org/wiki/Quintus_Fabius_Vibulanus_(consul_423_BC)		
112	422BC	-422	Consular tribunes	L. Manlius Capitolinus	x	1170	https://en.wikipedia.org/wiki/List_of_Roman_consuls#Fifth_century_BC_(500%E2%80%93401)		
113	422BC	-422	Consular tribunes	L. Papirius Mugillanus	n		https://en.wikipedia.org/wiki/Lucius_Papirius_Mugillanus_(consul_427_BC)	inconsistent	
1775	422BC	-422	Consular tribunes	Q. Antonius Merenda	x	1171	https://en.wikipedia.org/wiki/Quintus_Antonius_Merenda		
114	421BC	-421	Prior	N. (or Cn.) Fabius Vibulanus	x	1172	https://en.wikipedia.org/wiki/Numerius_Fabius_Vibulanus		
1777	421BC	-421	Posterior	T. Quinctius Capitolinus Barbatus	x	1173	https://en.wikipedia.org/wiki/Titus_Quinctius_Capitolinus_Barbatus_(consul_421_BC)		
115	420BC	-420	Consular tribunes	Quinctius Cincinnatus	x	1174	https://en.wikipedia.org/wiki/List_of_Roman_consuls#Fifth_century_BC_(500%E2%80%93401)		
116	420BC	-420	Consular tribunes	M. Manlius Vulso	x	1175	https://en.wikipedia.org/wiki/Marcus_Manlius_Vulso_(consular_tribune_420_BC)		
1778	420BC	-420	Consular tribunes	L. Furius Medullinus III	n	1154	https://en.wikipedia.org/wiki/Lucius_Furius_Medullinus_(consular_tribune_432_BC)		
1779	420BC	-420	Consular tribunes	A. Sempronius Atratinus II	n	1163	https://en.wikipedia.org/wiki/Gaius_Sempronius_Atratinus	inconsistent wikipedia	
117	419BC	-419	Consular tribunes	Agrippa Menenius Lanatus	n		https://en.wikipedia.org/wiki/Agrippa_Menenius_Lanatus_(consul_439_BC)	inconsistent	
118	419BC	-419	Consular tribunes	Sp. Nautius Rutilus	x	1176	https://en.wikipedia.org/wiki/Spurius_Nautius_Rutilus_(consular_tribune_419_BC)		
1780	419BC	-419	Consular tribunes	P. Lucretius Tricipitinus	x	1177	https://en.wikipedia.org/wiki/Publius_Lucretius_Tricipitinus_(consular_tribune_419_BC)		
1781	419BC	-419	Consular tribunes	C. Servilius Axilla	n		https://en.wikipedia.org/wiki/Gaius_Servilius_Axilla	inconsistent	
119	418BC	-418	Consular tribunes	L. Sergius Fidenas III	n	1144	https://en.wikipedia.org/wiki/Lucius_Sergius_Fidenas		
120	418BC	-418	Consular tribunes	C. Servilius Axilla II	n	1160	https://en.wikipedia.org/wiki/Gaius_Servilius_Axilla		
1782	418BC	-418	Consular tribunes	M. Papirius Mugillanus	n		https://en.wikipedia.org/wiki/Lucius_Papirius_Mugillanus_(consul_427_BC)	inconsistent	
121	417BC	-417	Consular tribunes	P. Lucretius Tricipitinus II	n	1177	https://en.wikipedia.org/wiki/Publius_Lucretius_Tricipitinus_(consular_tribune_419_BC)		
122	417BC	-417	Consular tribunes	C. Servilius Axilla III	n	1160	https://en.wikipedia.org/wiki/Gaius_Servilius_Axilla		
1784	417BC	-417	Consular tribunes	Agrippa Menenius Lanatus II	n	1140	https://en.wikipedia.org/wiki/Agrippa_Menenius_Lanatus_(consul_439_BC)		
1785	417BC	-417	Consular tribunes	Sp. Veturius Crassus	x	1178	https://en.wikipedia.org/wiki/List_of_Roman_consuls#Fifth_century_BC_(500%E2%80%93401)		
123	416BC	-416	Consular tribunes	A. Sempronius Atratinus III	n	1163	https://en.wikipedia.org/wiki/Aulus_Sempronius_Atratinus_(consular_tribune_425_BC)		
124	416BC	-416	Consular tribunes	Q. Fabius Vibulanus	n		https://en.wikipedia.org/wiki/Quintus_Fabius_Vibulanus_(consul_423_BC)	inconsistent	
1786	416BC	-416	Consular tribunes	M. Papirius Mugillanus II	n		https://en.wikipedia.org/wiki/Lucius_Papirius_Mugillanus_(consul_427_BC)	inconsistent - no base name found	
1787	416BC	-416	Consular tribunes	Sp. Nautius Rutilus II	n	1176	https://en.wikipedia.org/wiki/Spurius_Nautius_Rutilus_(consular_tribune_419_BC)		
125	415BC	-415	Consular tribunes	P. Cornelius Cossus	x	1179	https://en.wikipedia.org/wiki/Publius_Cornelius_Cossus_(consular_tribune_415_BC)		
126	415BC	-415	Consular tribunes	Q. Quinctius Cincinnatus	x	1180	https://en.wikipedia.org/wiki/Quintus_Quinctius_Cincinnatus_(consular_tribune_415_BC)		
1788	415BC	-415	Consular tribunes	C. Valerius Potitus Volusus	x	1181	https://en.wikipedia.org/wiki/Gaius_Valerius_Potitus_Volusus		
1789	415BC	-415	Consular tribunes	N. (or Cn.) Fabius Vibulanus	n		https://en.wikipedia.org/wiki/Numerius_Fabius_Vibulanus	inconsistent	
127	414BC	-414	Consular tribunes	Cn. Cornelius Cossus	x	1182	https://en.wikipedia.org/wiki/Gnaeus_Cornelius_Cossus_(consul_409_BC)		
128	414BC	-414	Consular tribunes	Q. Fabius Vibulanus II	n	1169	https://en.wikipedia.org/wiki/Quintus_Fabius_Vibulanus_(consul_423_BC)		
1790	414BC	-414	Consular tribunes	L. Valerius Potitus	x	1183	https://en.wikipedia.org/wiki/Lucius_Valerius_Potitus_(consul_392_BC)		
1791	414BC	-414	Consular tribunes	P. Postumius Albinus Regillensis	x	1184	https://en.wikipedia.org/wiki/Publius_Postumius_Albus_Regillensis		
129	413BC	-413	Prior	(A. or M.) Cornelius Cossus	x	1185	https://en.wikipedia.org/wiki/List_of_Roman_consuls#Fifth_century_BC_(500%E2%80%93401)		
1792	413BC	-413	Posterior	L. Furius Medullinus	x	1186	https://en.wikipedia.org/wiki/Lucius_Furius_Medullinus_(consular_tribune_407_BC)		
130	412BC	-412	Prior	Q. Fabius Vibulanus (?)Ambustus (II?)	x	1187	https://en.wikipedia.org/wiki/List_of_Roman_consuls#Fifth_century_BC_(500%E2%80%93401)		
1793	412BC	-412	Posterior	C. Furius Pacilus	x	1188	https://en.wikipedia.org/wiki/Gaius_Furius_Pacilus_(consul_412_BC)		
131	411BC	-411	Prior	M. Papirius Mugillanus	x	1189	https://en.wikipedia.org/wiki/Marcus_Papirius_Mugillanus		
1794	411BC	-411	Posterior	Sp. (or C.) Nautius Rutilus	n		https://en.wikipedia.org/wiki/Spurius_Nautius_Rutilus_(consular_tribune_419_BC)	inconsistent	
132	410BC	-410	Prior	M. Aemilius Mamercinus	x	1190	https://en.wikipedia.org/wiki/Manius_Aemilius_Mamercinus		
1795	410BC	-410	Posterior	C. Valerius Potitus Volusus	n		https://en.wikipedia.org/wiki/Gaius_Valerius_Potitus_Volusus	inconsistent	
133	409BC	-409	Prior	Cn. Cornelius Cossus	n		https://en.wikipedia.org/wiki/Gnaeus_Cornelius_Cossus_(consul_409_BC)	inconsistent	
1796	409BC	-409	Posterior	L. Furius Medullinus II	n	1186	https://en.wikipedia.org/wiki/Lucius_Furius_Medullinus_(consular_tribune_407_BC)		
134	408BC	-408	Consular tribunes	C. Julius Iullus	x	1191	https://en.wikipedia.org/wiki/Gaius_Julius_Iullus_(censor)		
135	408BC	-408	Consular tribunes	C. Servilius Ahala	x	1192	https://en.wikipedia.org/wiki/Gaius_Servilius_Ahala_(consular_tribune_408_BC)		
1797	408BC	-408	Consular tribunes	P. Cornelius Cossus	x	1193	https://en.wikipedia.org/wiki/Publius_Cornelius_Cossus_(consular_tribune_408_BC)		
136	407BC	-407	Consular tribunes	L. Furius Medullinus	n		https://en.wikipedia.org/wiki/Lucius_Furius_Medullinus_(consular_tribune_407_BC)	inconsistent	
137	407BC	-407	Consular tribunes	N. (or Cn.) Fabius Vibulanus II	n	1172	https://en.wikipedia.org/wiki/Numerius_Fabius_Vibulanus		
1799	407BC	-407	Consular tribunes	C. Valerius Potitus Volusus II	n	1181	https://en.wikipedia.org/wiki/Gaius_Valerius_Potitus_Volusus		
1800	407BC	-407	Consular tribunes	C. Servilius Ahala II	n	1192	https://en.wikipedia.org/wiki/Gaius_Servilius_Ahala_(consular_tribune_408_BC)		
138	406BC	-406	Consular tribunes	P. Cornelius Rutilus Cossus	x	1194	https://en.wikipedia.org/wiki/Publius_Cornelius_Rutilus_Cossus		
139	406BC	-406	Consular tribunes	N. (or Cn.) Fabius Ambustus	x	1195	https://en.wikipedia.org/wiki/Numerius_Fabius_Ambustus		
1801	406BC	-406	Consular tribunes	Cn. Cornelius Cossus	x	1196	https://en.wikipedia.org/wiki/Gnaeus_Cornelius_Cossus_(consular_tribune_406_BC)		
1802	406BC	-406	Consular tribunes	L. Valerius Potitus II	n	1183	https://en.wikipedia.org/wiki/Lucius_Valerius_Potitus_(consul_392_BC)		
140	405BC	-405	Consular tribunes	T. Quinctius Capitolinus Barbatus	n		https://en.wikipedia.org/wiki/Titus_Quinctius_Capitolinus_Barbatus_(consul_421_BC)	inconsistent	
141	405BC	-405	Consular tribunes	C. Julius Iullus II	n	1191	https://en.wikipedia.org/wiki/Gaius_Julius_Iullus_(censor)		
142	405BC	-405	Consular tribunes	L. Furius Medullinus II	n	1186	https://en.wikipedia.org/wiki/Lucius_Furius_Medullinus_(consular_tribune_407_BC)		
1803	405BC	-405	Consular tribunes	Q. Quinctius Cincinnatus II	n	1180	https://en.wikipedia.org/wiki/Quintus_Quinctius_Cincinnatus_(consular_tribune_415_BC)		
1804	405BC	-405	Consular tribunes	A. Manlius Vulso Capitolinus	x	1197	https://en.wikipedia.org/wiki/Aulus_Manlius_Vulso_Capitolinus		
1805	405BC	-405	Consular tribunes	M. Aemilius Mamercinus	x	1198	https://en.wikipedia.org/wiki/Manius_Aemilius_Mamercinus		
143	404BC	-404	Consular tribunes	C. Valerius Potitus Volusus III	n	1181	https://en.wikipedia.org/wiki/Gaius_Valerius_Potitus_Volusus		
144	404BC	-404	Consular tribunes	P. Cornelius Maluginensis	x	1199	https://en.wikipedia.org/wiki/Publius_Cornelius_Maluginensis_(consular_tribune_404_BC)		
145	404BC	-404	Consular tribunes	K. Fabius Ambustus	x	1200	https://en.wikipedia.org/wiki/Caeso_Fabius_Ambustus		
1806	404BC	-404	Consular tribunes	M. Sergius Fidenas	x	1201	https://en.wikipedia.org/wiki/Manius_Sergius_Fidenas		
1807	404BC	-404	Consular tribunes	Cn. Cornelius Cossus II	n	1196	https://en.wikipedia.org/wiki/Gnaeus_Cornelius_Cossus_(consular_tribune_406_BC)		
1808	404BC	-404	Consular tribunes	Sp. Nautius Rutilus III	n	1176	https://en.wikipedia.org/wiki/Spurius_Nautius_Rutilus_(consular_tribune_419_BC)		
146	403BC	-403	Consular tribunes	M'. Aemilius Mamercinus II	n		https://en.wikipedia.org/wiki/Manius_Aemilius_Mamercinus	inconsistent - no base name found	
147	403BC	-403	Consular tribunes	Ap. Claudius Crassus	x	1202	https://en.wikipedia.org/wiki/Appius_Claudius_Crassus_(consular_tribune_403_BC)		
148	403BC	-403	Consular tribunes	L. Julius Iullus	x	1203	https://en.wikipedia.org/wiki/Lucius_Julius_Iulus_(consular_tribune_403_BC)		
1809	403BC	-403	Consular tribunes	L. Valerius Potitus III	n	1183	https://en.wikipedia.org/wiki/Lucius_Valerius_Potitus_(consul_392_BC)		
1810	403BC	-403	Consular tribunes	M. Quinctilius Varus	x	1204	https://en.wikipedia.org/wiki/Marcus_Quinctilius_Varus		
1811	403BC	-403	Consular tribunes	M. Furius Fusus	x	1205	https://en.wikipedia.org/wiki/Marcus_Furius_Fusus		
149	402BC	-402	Consular tribunes	C. Servilius Ahala III	n	1192	https://en.wikipedia.org/wiki/Gaius_Servilius_Ahala_(consular_tribune_408_BC)		
150	402BC	-402	Consular tribunes	L. Verginius Tricostus Esquilinus	x	1206	https://en.wikipedia.org/wiki/Lucius_Verginius_Tricostus_Esquilinus		
151	402BC	-402	Consular tribunes	A. Manlius Vulso Capitolinus II	n	1197	https://en.wikipedia.org/wiki/Aulus_Manlius_Vulso_Capitolinus		
1812	402BC	-402	Consular tribunes	Q. Servilius Fidenas	x	1207	https://en.wikipedia.org/wiki/Quintus_Servilius_Fidenas		
1813	402BC	-402	Consular tribunes	Q. Sulpicius Camerinus Cornutus	x	1208	https://en.wikipedia.org/wiki/Quintus_Sulpicius_Camerinus_Cornutus_(consular_tribune)		
1814	402BC	-402	Consular tribunes	M'. Sergius Fidenas II	n		https://en.wikipedia.org/wiki/Manius_Sergius_Fidenas	inconsistent - no base name found	
152	401BC	-401	Consular tribunes	L. Valerius Potitus IV	n	1183	https://en.wikipedia.org/wiki/Lucius_Valerius_Potitus_(consul_392_BC)		
153	401BC	-401	Consular tribunes	M'. Aemilius Mamercinus III	n		https://en.wikipedia.org/wiki/Manius_Aemilius_Mamercinus	inconsistent - no base name found	
154	401BC	-401	Consular tribunes	K. Fabius Ambustus II	n	1200	https://en.wikipedia.org/wiki/Caeso_Fabius_Ambustus		
1815	401BC	-401	Consular tribunes	M. Furius Camillus	x	1209	https://en.wikipedia.org/wiki/Marcus_Furius_Camillus		
1816	401BC	-401	Consular tribunes	Cn. Cornelius Cossus III	n	1196	https://en.wikipedia.org/wiki/Gnaeus_Cornelius_Cossus_(consular_tribune_406_BC)		
1817	401BC	-401	Consular tribunes	L. Julius Iullus	x	1210	https://en.wikipedia.org/wiki/Lucius_Julius_Iulus_(consular_tribune_401_BC)		
155	400BC	-400	Consular tribunes	P. Licinius Calvus Esquilinus	x	1211	https://en.wikipedia.org/wiki/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
156	400BC	-400	Consular tribunes	L. Titinius Pansa Saccus	x	1212	https://en.wikipedia.org/wiki/Lucius_Titinius_Pansa_Saccus		
157	400BC	-400	Consular tribunes	Sp. Furius Medullinus	x	1213	https://en.wikipedia.org/wiki/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
1818	400BC	-400	Consular tribunes	P. Manlius Vulso	x	1214	https://en.wikipedia.org/wiki/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
1819	400BC	-400	Consular tribunes	P. Maelius Capitolinus	x	1215	https://en.wikipedia.org/wiki/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
1820	400BC	-400	Consular tribunes	L. Publilius Philo Vulscus	x	1216	https://en.wikipedia.org/wiki/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
158	399BC	-399	Consular tribunes	Cn. Genucius Augurinus	x	1217	https://en.wikipedia.org/wiki/Gnaeus_Genucius_Augurinus		
159	399BC	-399	Consular tribunes	M. Pomponius Rufus	x	1218	https://en.wikipedia.org/wiki/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
160	399BC	-399	Consular tribunes	M. Veturius Crassus Cicurinus	x	1219	https://en.wikipedia.org/wiki/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
1821	399BC	-399	Consular tribunes	L. Atilius Priscus	x	1220	https://en.wikipedia.org/wiki/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
1822	399BC	-399	Consular tribunes	C. Duillius Longus	x	1221	https://en.wikipedia.org/wiki/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
1823	399BC	-399	Consular tribunes	Volero Publilius Philo	x	1222	https://en.wikipedia.org/wiki/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
161	398BC	-398	Consular tribunes	L. Valerius Potitus V	n	1183	https://en.wikipedia.org/wiki/Lucius_Valerius_Potitus_(consul_392_BC)		
162	398BC	-398	Consular tribunes	M. Furius Camillus II	n	1209	https://en.wikipedia.org/wiki/Marcus_Furius_Camillus		
163	398BC	-398	Consular tribunes	Q. Servilius Fidenas II	n	1207	https://en.wikipedia.org/wiki/Quintus_Servilius_Fidenas		
1824	398BC	-398	Consular tribunes	M. Valerius Lactucinus Maximus	x	1223	https://en.wikipedia.org/wiki/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
1825	398BC	-398	Consular tribunes	L. Furius Medullinus III	n	1186	https://en.wikipedia.org/wiki/Lucius_Furius_Medullinus_(consular_tribune_407_BC)		
1826	398BC	-398	Consular tribunes	Q. Sulpicius Camerinus Cornutus II	n	1208	https://en.wikipedia.org/wiki/Quintus_Sulpicius_Camerinus_Cornutus_(consular_tribune)		
164	397BC	-397	Consular tribunes	L. Julius Iullus II	n	1210	https://en.wikipedia.org/wiki/Lucius_Julius_Iulus_(consular_tribune_401_BC)		
165	397BC	-397	Consular tribunes	L. Sergius Fidenas	x	1224	https://en.wikipedia.org/wiki/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
166	397BC	-397	Consular tribunes	P. Cornelius Maluginensis	x	1225	https://en.wikipedia.org/wiki/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
1827	397BC	-397	Consular tribunes	L. Furius Medullinus IV	n	1186	https://en.wikipedia.org/wiki/Lucius_Furius_Medullinus_(consular_tribune_407_BC)		
1828	397BC	-397	Consular tribunes	A. Postumius Albinus Regillensis	x	1226	https://en.wikipedia.org/wiki/Aulus_Postumius_Albinus_Regillensis		
1829	397BC	-397	Consular tribunes	A. Manlius Vulso Capitolinus III	n	1197	https://en.wikipedia.org/wiki/Aulus_Manlius_Vulso_Capitolinus		
167	396BC	-396	Consular tribunes	L. Titinius Pansa Saccus II	n	1212	https://en.wikipedia.org/wiki/Lucius_Titinius_Pansa_Saccus		
168	396BC	-396	Consular tribunes	P. Maelius Capitolinus II	n	1215	https://en.wikipedia.org/wiki/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
169	396BC	-396	Consular tribunes	Cn. Genucius Augurinus II	n	1217	https://en.wikipedia.org/wiki/Gnaeus_Genucius_Augurinus		
1830	396BC	-396	Consular tribunes	P. Licinius Calvus Esquilinus II	n	1211	https://en.wikipedia.org/wiki/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
1831	396BC	-396	Consular tribunes	Q. Manlius Vulso Capitolinus	x	1227	https://en.wikipedia.org/wiki/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
1832	396BC	-396	Consular tribunes	L. Atilius Priscus II	n	1220	https://en.wikipedia.org/wiki/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
170	395BC	-395	Consular tribunes	P. Cornelius Cossus	x	1228	https://en.wikipedia.org/wiki/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
171	395BC	-395	Consular tribunes	K. Fabius Ambustus III	n	1200	https://en.wikipedia.org/wiki/Caeso_Fabius_Ambustus		
172	395BC	-395	Consular tribunes	Q. Servilius Fidenas III	n	1207	https://en.wikipedia.org/wiki/Quintus_Servilius_Fidenas		
1833	395BC	-395	Consular tribunes	P. Cornelius Scipio	x	1229	https://en.wikipedia.org/wiki/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
1834	395BC	-395	Consular tribunes	L. Furius Medullinus V	n	1186	https://en.wikipedia.org/wiki/Lucius_Furius_Medullinus_(consular_tribune_407_BC)		
1835	395BC	-395	Consular tribunes	M. Valerius Lactucinus Maximus II	n	1223	https://en.wikipedia.org/wiki/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
173	394BC	-394	Consular tribunes	M. Furius Camillus III	n	1209	https://en.wikipedia.org/wiki/Marcus_Furius_Camillus		
174	394BC	-394	Consular tribunes	C. Aemilius Mamercinus	x	1230	https://en.wikipedia.org/wiki/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
175	394BC	-394	Consular tribunes	Sp. Postumius Albinus Regillensis	x	1231	https://en.wikipedia.org/wiki/Spurius_Postumius_Albinus_Regillensis		
1836	394BC	-394	Consular tribunes	L. Furius Medullinus VI	n	1186	https://en.wikipedia.org/wiki/Lucius_Furius_Medullinus_(consular_tribune_407_BC)		
1837	394BC	-394	Consular tribunes	L. Valerius Poplicola	x	1232	https://en.wikipedia.org/wiki/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
1838	394BC	-394	Consular tribunes	P. Cornelius (Maluginensis or Scipio or Cossus) II	n		https://en.wikipedia.org/wiki/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)	inconsistent - no base name found	
176	393BC	-393	Prior	L. Valerius Potitus (invalidated)	n		https://en.wikipedia.org/wiki/Lucius_Valerius_Potitus_(consul_392_BC)	inconsistent	
177	393BC	-393	Prior	L. Lucretius Tricipitinus Flavus	x	1233	https://en.wikipedia.org/wiki/Lucius_Lucretius_Tricipitinus_Flavus		
1839	393BC	-393	Posterior	Cornelius Maluginensis (invalidated)	x	1234	https://en.wikipedia.org/wiki/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
1840	393BC	-393	Posterior	Ser. Sulpicius Camerinus	x	1235	https://en.wikipedia.org/wiki/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
178	392BC	-392	Prior	L. Valerius Potitus II	n	1183	https://en.wikipedia.org/wiki/Lucius_Valerius_Potitus_(consul_392_BC)		
1841	392BC	-392	Posterior	M. Manlius Capitolinus	x	1236	https://en.wikipedia.org/wiki/Marcus_Manlius_Capitolinus		
